id,date,layer,new_cases,total_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date,population,active_cases_14_by_100k,active_cases_7_by_100k,new_cases_by_100k,total_cases_by_100k
07,2020-02-18,cnig_ccaa,1,9,4,8,0.5714285714285714,0.5714285714285714,2,2020-02-12,2410499.0699378396,3.3188148046895113e-06,1.6594074023447557e-06,4.148518505861889e-07,3.7336666552757e-06
11,2020-02-18,cnig_ccaa,0,4,3,4,0.42857142857142855,0.2857142857142857,1,2020-02-08,1084563.3787007525,3.6881201030333338e-06,2.7660900772750002e-06,0.0,3.6881201030333338e-06
18,2020-02-18,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,77498.84779146801,0.0,0.0,0.0,0.0
14,2020-02-18,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,1462299.2649752272,0.0,0.0,0.0,0.0
01,2020-02-18,cnig_ccaa,3,14,7,12,1.0,0.8571428571428571,3,2020-02-18,8351737.780677354,1.4368267197951657e-06,8.381489198805134e-07,3.5920667994879143e-07,1.6762978397610267e-06
04,2020-02-18,cnig_ccaa,0,4,1,3,0.14285714285714285,0.21428571428571427,2,2020-02-10,1113824.9824070795,2.6934213609724577e-06,8.978071203241526e-07,0.0,3.5912284812966105e-06
05,2020-02-18,cnig_ccaa,1,7,5,5,0.7142857142857143,0.35714285714285715,2,2020-02-16,2087553.869336746,2.395147772444594e-06,2.395147772444594e-06,4.790295544889188e-07,3.3532068814224316e-06
13,2020-02-18,cnig_ccaa,14,193,96,143,13.714285714285714,10.214285714285714,19,2020-02-17,6455179.1544789625,2.215275464520278e-05,1.4871779342234035e-05,2.168801154075797e-06,2.9898473052616343e-05
16,2020-02-18,cnig_ccaa,0,9,8,9,1.1428571428571428,0.6428571428571429,3,2020-02-15,2154396.459921921,4.177504079414508e-06,3.7133369594795625e-06,0.0,4.177504079414508e-06
08,2020-02-18,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,2042976.4916676895,0.0,0.0,0.0,0.0
17,2020-02-18,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,315654.99827835127,0.0,0.0,0.0,0.0
03,2020-02-18,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,1023483.4848774525,0.0,0.0,0.0,0.0
10,2020-02-17,cnig_ccaa,3,18,13,16,1.8571428571428572,1.1428571428571428,4,2020-02-15,4934329.525352903,3.2425884647125755e-06,2.6346031275789675e-06,6.079853371336079e-07,3.6479120228016473e-06
06,2020-02-17,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,588033.0963933108,0.0,0.0,0.0,0.0
09,2020-02-17,cnig_ccaa,1,59,33,47,4.714285714285714,3.357142857142857,13,2020-02-15,7522542.627914315,6.2478874929328415e-06,4.386814622697527e-06,1.329337764453796e-07,7.843092810277397e-06
02,2020-02-17,cnig_ccaa,1,4,4,4,0.5714285714285714,0.2857142857142857,1,2020-02-11,1305023.5526560047,3.0650787810374275e-06,3.0650787810374275e-06,7.662696952593569e-07,3.0650787810374275e-06
12,2020-02-17,cnig_ccaa,0,3,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-02,2663593.2101730416,3.7543270353021905e-07,3.7543270353021905e-07,0.0,1.1262981105906573e-06
19,2020-02-17,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,79547.25515845223,0.0,0.0,0.0,0.0
15,2020-02-17,cnig_ccaa,0,1,0,1,0.0,0.07142857142857142,1,2020-02-10,631212.452860059,1.584252648167735e-06,0.0,0.0,1.584252648167735e-06
07,2020-02-17,cnig_ccaa,0,8,4,8,0.5714285714285714,0.5714285714285714,2,2020-02-12,2412966.888246506,3.315420546783205e-06,1.6577102733916025e-06,0.0,3.315420546783205e-06
11,2020-02-17,cnig_ccaa,1,4,3,4,0.42857142857142855,0.2857142857142857,1,2020-02-08,1087171.083051704,3.6792737245843084e-06,2.7594552934382315e-06,9.198184311460771e-07,3.6792737245843084e-06
18,2020-02-17,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,76741.52895096275,0.0,0.0,0.0,0.0
14,2020-02-17,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,1464756.2967447792,0.0,0.0,0.0,0.0
01,2020-02-17,cnig_ccaa,0,11,4,9,0.5714285714285714,0.6428571428571429,2,2020-02-06,8351879.791119001,1.0776017166303303e-06,4.789340962801468e-07,0.0,1.3170687647704038e-06
04,2020-02-17,cnig_ccaa,0,4,1,3,0.14285714285714285,0.21428571428571427,2,2020-02-10,1110379.3715003282,2.7017792990394303e-06,9.005930996798102e-07,0.0,3.6023723987192407e-06
05,2020-02-17,cnig_ccaa,0,6,4,5,0.5714285714285714,0.35714285714285715,2,2020-02-16,2088044.1104817113,2.3945854280092297e-06,1.9156683424073837e-06,0.0,2.8735025136110756e-06
13,2020-02-17,cnig_ccaa,19,179,89,131,12.714285714285714,9.357142857142858,19,2020-02-17,6444212.4611046985,2.03283179737906e-05,1.3810841982193614e-05,2.9483819961986368e-06,2.7776861964187157e-05
16,2020-02-17,cnig_ccaa,2,9,8,9,1.1428571428571428,0.6428571428571429,3,2020-02-15,2149120.1421921663,4.187760294694243e-06,3.7224535952837716e-06,9.306133988209429e-07,4.187760294694243e-06
08,2020-02-17,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,2052297.4344083692,0.0,0.0,0.0,0.0
17,2020-02-17,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,315510.41515691055,0.0,0.0,0.0,0.0
03,2020-02-17,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,1023724.7164222396,0.0,0.0,0.0,0.0
10,2020-02-16,cnig_ccaa,1,15,11,14,1.5714285714285714,1.0,4,2020-02-15,4931974.471246724,2.8386197214968603e-06,2.23034406689039e-06,2.0275855153549e-07,3.0413782730323504e-06
06,2020-02-16,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,614602.7565601694,0.0,0.0,0.0,0.0
09,2020-02-16,cnig_ccaa,3,58,36,47,5.142857142857143,3.357142857142857,13,2020-02-15,7497751.468820991,6.268546002817919e-06,4.8014394915201076e-06,4.0011995762667565e-07,7.735652514115729e-06
02,2020-02-16,cnig_ccaa,1,3,3,3,0.42857142857142855,0.21428571428571427,1,2020-02-11,1326994.5661378598,2.260747765329081e-06,2.260747765329081e-06,7.53582588443027e-07,2.260747765329081e-06
12,2020-02-16,cnig_ccaa,1,3,1,2,0.14285714285714285,0.14285714285714285,1,2020-02-02,2670618.9055638444,7.488900778142819e-07,3.7444503890714097e-07,3.7444503890714097e-07,1.123335116721423e-06
19,2020-02-16,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,78394.29524131594,0.0,0.0,0.0,0.0
15,2020-02-16,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,625385.7466834763,1.5990130976012244e-06,1.5990130976012244e-06,0.0,1.5990130976012244e-06
07,2020-02-16,cnig_ccaa,0,8,5,8,0.7142857142857143,0.5714285714285714,2,2020-02-12,2483426.654653807,3.2213554545725894e-06,2.0133471591078683e-06,0.0,3.2213554545725894e-06
11,2020-02-16,cnig_ccaa,0,3,2,3,0.2857142857142857,0.21428571428571427,1,2020-02-08,1100827.9237368526,2.7252215676145357e-06,1.8168143784096905e-06,0.0,2.7252215676145357e-06
18,2020-02-16,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,74368.10118217561,0.0,0.0,0.0,0.0
14,2020-02-16,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,1451999.2060327083,0.0,0.0,0.0,0.0
01,2020-02-16,cnig_ccaa,0,11,5,10,0.7142857142857143,0.7142857142857143,2,2020-02-06,8382995.79730075,1.1928909714138125e-06,5.964454857069062e-07,0.0,1.3121800685551937e-06
04,2020-02-16,cnig_ccaa,0,4,3,3,0.42857142857142855,0.21428571428571427,2,2020-02-10,1109760.193333364,2.7032867262872e-06,2.7032867262872e-06,0.0,3.6043823017162665e-06
05,2020-02-16,cnig_ccaa,2,6,4,5,0.5714285714285714,0.35714285714285715,2,2020-02-16,2089172.647489093,2.3932919119965186e-06,1.914633529597215e-06,9.573167647986074e-07,2.8719502943958224e-06
13,2020-02-16,cnig_ccaa,14,160,81,119,11.571428571428571,8.5,15,2020-02-13,6261943.8222517995,1.9003683740683498e-05,1.2935280529372802e-05,2.235727498903941e-06,2.555117141604504e-05
16,2020-02-16,cnig_ccaa,1,7,7,7,1.0,0.5,3,2020-02-15,2099223.9219829626,3.3345656586209636e-06,3.3345656586209636e-06,4.763665226601377e-07,3.3345656586209636e-06
08,2020-02-16,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,2134492.2649810463,0.0,0.0,0.0,0.0
17,2020-02-16,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,323348.06083520304,0.0,0.0,0.0,0.0
03,2020-02-16,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,1026324.0932794474,0.0,0.0,0.0,0.0
10,2020-02-15,cnig_ccaa,4,14,10,13,1.4285714285714286,0.9285714285714286,4,2020-02-15,4929342.5228396095,2.637268548445521e-06,2.0286681141888624e-06,8.114672456755449e-07,2.8401353598644075e-06
06,2020-02-15,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,602691.4875538338,0.0,0.0,0.0,0.0
09,2020-02-15,cnig_ccaa,13,55,34,46,4.857142857142857,3.2857142857142856,13,2020-02-15,7504803.471499788,6.129407675322801e-06,4.530431760021201e-06,1.7322239082434002e-06,7.328639611799001e-06
02,2020-02-15,cnig_ccaa,0,2,2,2,0.2857142857142857,0.14285714285714285,1,2020-02-11,1327164.2199255596,1.5069725132524894e-06,1.5069725132524894e-06,0.0,1.5069725132524894e-06
12,2020-02-15,cnig_ccaa,0,2,0,2,0.0,0.14285714285714285,1,2020-02-02,2665405.89853293,7.503547587633174e-07,0.0,0.0,7.503547587633174e-07
19,2020-02-15,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,78069.02480623427,0.0,0.0,0.0,0.0
15,2020-02-15,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,627394.5311788104,1.5938933961077122e-06,1.5938933961077122e-06,0.0,1.5938933961077122e-06
07,2020-02-15,cnig_ccaa,0,8,5,8,0.7142857142857143,0.5714285714285714,2,2020-02-12,2469984.251535523,3.238887047569884e-06,2.024304404731177e-06,0.0,3.238887047569884e-06
11,2020-02-15,cnig_ccaa,1,3,2,3,0.2857142857142857,0.21428571428571427,1,2020-02-08,1098603.4533803966,2.7307396411043647e-06,1.8204930940695765e-06,9.102465470347882e-07,2.7307396411043647e-06
18,2020-02-15,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,74864.73506516645,0.0,0.0,0.0,0.0
14,2020-02-15,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,1457498.487102632,0.0,0.0,0.0,0.0
01,2020-02-15,cnig_ccaa,1,11,5,11,0.7142857142857143,0.7857142857142857,2,2020-02-06,8379098.769844414,1.312790349194589e-06,5.967228859975405e-07,1.193445771995081e-07,1.312790349194589e-06
04,2020-02-15,cnig_ccaa,0,4,3,3,0.42857142857142855,0.21428571428571427,2,2020-02-10,1109436.508534486,2.7040754265089585e-06,2.7040754265089585e-06,0.0,3.605433902011945e-06
05,2020-02-15,cnig_ccaa,0,4,2,3,0.2857142857142857,0.21428571428571427,1,2020-01-29,2089454.8256203942,1.4357812206393357e-06,9.571874804262238e-07,0.0,1.9143749608524477e-06
13,2020-02-15,cnig_ccaa,13,146,69,111,9.857142857142858,7.928571428571429,15,2020-02-13,6311146.185140986,1.75879304240075e-05,1.0933037831139795e-05,2.0598477073161933e-06,2.3133674251397248e-05
16,2020-02-15,cnig_ccaa,3,6,6,6,0.8571428571428571,0.42857142857142855,3,2020-02-15,2114180.2062612283,2.83797945994895e-06,2.83797945994895e-06,1.418989729974475e-06,2.83797945994895e-06
08,2020-02-15,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,2106161.2597546335,0.0,0.0,0.0,0.0
17,2020-02-15,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,321505.5843389077,0.0,0.0,0.0,0.0
03,2020-02-15,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,1027872.4194260255,0.0,0.0,0.0,0.0
10,2020-02-14,cnig_ccaa,2,10,6,10,0.8571428571428571,0.7142857142857143,2,2020-02-06,,,,,
06,2020-02-14,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
09,2020-02-14,cnig_ccaa,1,42,21,40,3.0,2.857142857142857,7,2020-02-01,,,,,
02,2020-02-14,cnig_ccaa,0,2,2,2,0.2857142857142857,0.14285714285714285,1,2020-02-11,,,,,
12,2020-02-14,cnig_ccaa,0,2,0,2,0.0,0.14285714285714285,1,2020-02-02,,,,,
19,2020-02-14,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
15,2020-02-14,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,,,,,
07,2020-02-14,cnig_ccaa,1,8,5,8,0.7142857142857143,0.5714285714285714,2,2020-02-12,,,,,
11,2020-02-14,cnig_ccaa,1,2,2,2,0.2857142857142857,0.14285714285714285,1,2020-02-08,,,,,
18,2020-02-14,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
14,2020-02-14,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
01,2020-02-14,cnig_ccaa,1,10,4,10,0.5714285714285714,0.7142857142857143,2,2020-02-06,,,,,
04,2020-02-14,cnig_ccaa,1,4,3,3,0.42857142857142855,0.21428571428571427,2,2020-02-10,,,,,
05,2020-02-14,cnig_ccaa,1,4,2,3,0.2857142857142857,0.21428571428571427,1,2020-01-29,,,,,
13,2020-02-14,cnig_ccaa,11,133,64,106,9.142857142857142,7.571428571428571,15,2020-02-13,,,,,
16,2020-02-14,cnig_ccaa,0,3,3,3,0.42857142857142855,0.21428571428571427,2,2020-02-12,,,,,
08,2020-02-14,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
17,2020-02-14,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
03,2020-02-14,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
10,2020-02-13,cnig_ccaa,1,8,4,8,0.5714285714285714,0.5714285714285714,2,2020-02-06,,,,,
06,2020-02-13,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
09,2020-02-13,cnig_ccaa,6,41,23,39,3.2857142857142856,2.7857142857142856,7,2020-02-01,,,,,
02,2020-02-13,cnig_ccaa,1,2,2,2,0.2857142857142857,0.14285714285714285,1,2020-02-11,,,,,
12,2020-02-13,cnig_ccaa,0,2,0,2,0.0,0.14285714285714285,1,2020-02-02,,,,,
19,2020-02-13,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
15,2020-02-13,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,,,,,
07,2020-02-13,cnig_ccaa,0,7,5,7,0.7142857142857143,0.5,2,2020-02-12,,,,,
11,2020-02-13,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-08,,,,,
18,2020-02-13,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
14,2020-02-13,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
01,2020-02-13,cnig_ccaa,1,9,5,9,0.7142857142857143,0.6428571428571429,2,2020-02-06,,,,,
04,2020-02-13,cnig_ccaa,0,3,2,2,0.2857142857142857,0.14285714285714285,2,2020-02-10,,,,,
05,2020-02-13,cnig_ccaa,0,3,1,2,0.14285714285714285,0.14285714285714285,1,2020-01-29,,,,,
13,2020-02-13,cnig_ccaa,15,122,63,98,9.0,7.0,15,2020-02-13,,,,,
16,2020-02-13,cnig_ccaa,0,3,3,3,0.42857142857142855,0.21428571428571427,2,2020-02-12,,,,,
08,2020-02-13,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
17,2020-02-13,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
03,2020-02-13,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
10,2020-02-12,cnig_ccaa,1,7,5,7,0.7142857142857143,0.5,2,2020-02-06,,,,,
06,2020-02-12,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
09,2020-02-12,cnig_ccaa,6,35,17,33,2.4285714285714284,2.357142857142857,7,2020-02-01,,,,,
02,2020-02-12,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-11,,,,,
12,2020-02-12,cnig_ccaa,0,2,0,2,0.0,0.14285714285714285,1,2020-02-02,,,,,
19,2020-02-12,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
15,2020-02-12,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,,,,,
07,2020-02-12,cnig_ccaa,2,7,5,7,0.7142857142857143,0.5,2,2020-02-12,,,,,
11,2020-02-12,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-08,,,,,
18,2020-02-12,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
14,2020-02-12,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
01,2020-02-12,cnig_ccaa,1,8,6,8,0.8571428571428571,0.5714285714285714,2,2020-02-06,,,,,
04,2020-02-12,cnig_ccaa,0,3,2,2,0.2857142857142857,0.14285714285714285,2,2020-02-10,,,,,
05,2020-02-12,cnig_ccaa,1,3,1,2,0.14285714285714285,0.14285714285714285,1,2020-01-29,,,,,
13,2020-02-12,cnig_ccaa,10,107,53,84,7.571428571428571,6.0,11,2020-02-10,,,,,
16,2020-02-12,cnig_ccaa,2,3,3,3,0.42857142857142855,0.21428571428571427,2,2020-02-12,,,,,
08,2020-02-12,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
17,2020-02-12,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
03,2020-02-12,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
10,2020-02-11,cnig_ccaa,1,6,4,6,0.5714285714285714,0.42857142857142855,2,2020-02-06,,,,,
06,2020-02-11,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
09,2020-02-11,cnig_ccaa,3,29,12,27,1.7142857142857142,1.9285714285714286,7,2020-02-01,,,,,
02,2020-02-11,cnig_ccaa,1,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-11,,,,,
12,2020-02-11,cnig_ccaa,0,2,0,2,0.0,0.14285714285714285,1,2020-02-02,,,,,
19,2020-02-11,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
15,2020-02-11,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,,,,,
07,2020-02-11,cnig_ccaa,1,5,4,5,0.5714285714285714,0.35714285714285715,1,2020-02-04,,,,,
11,2020-02-11,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-08,,,,,
18,2020-02-11,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
14,2020-02-11,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
01,2020-02-11,cnig_ccaa,0,7,5,7,0.7142857142857143,0.5,2,2020-02-06,,,,,
04,2020-02-11,cnig_ccaa,0,3,2,3,0.2857142857142857,0.21428571428571427,2,2020-02-10,,,,,
05,2020-02-11,cnig_ccaa,0,2,0,2,0.0,0.14285714285714285,1,2020-01-29,,,,,
13,2020-02-11,cnig_ccaa,7,97,47,76,6.714285714285714,5.428571428571429,11,2020-02-10,,,,,
16,2020-02-11,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,,,,,
08,2020-02-11,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
17,2020-02-11,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
03,2020-02-11,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
10,2020-02-10,cnig_ccaa,1,5,3,5,0.42857142857142855,0.35714285714285715,2,2020-02-06,,,,,
06,2020-02-10,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
09,2020-02-10,cnig_ccaa,4,26,14,24,2.0,1.7142857142857142,7,2020-02-01,,,,,
02,2020-02-10,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
12,2020-02-10,cnig_ccaa,0,2,0,2,0.0,0.14285714285714285,1,2020-02-02,,,,,
19,2020-02-10,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
15,2020-02-10,cnig_ccaa,1,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,,,,,
07,2020-02-10,cnig_ccaa,1,4,4,4,0.5714285714285714,0.2857142857142857,1,2020-02-04,,,,,
11,2020-02-10,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-08,,,,,
18,2020-02-10,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
14,2020-02-10,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
01,2020-02-10,cnig_ccaa,1,7,5,7,0.7142857142857143,0.5,2,2020-02-06,,,,,
04,2020-02-10,cnig_ccaa,2,3,2,3,0.2857142857142857,0.21428571428571427,2,2020-02-10,,,,,
05,2020-02-10,cnig_ccaa,0,2,1,2,0.14285714285714285,0.14285714285714285,1,2020-01-29,,,,,
13,2020-02-10,cnig_ccaa,11,90,42,70,6.0,5.0,11,2020-02-10,,,,,
16,2020-02-10,cnig_ccaa,1,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-10,,,,,
08,2020-02-10,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
17,2020-02-10,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
03,2020-02-10,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
10,2020-02-09,cnig_ccaa,0,4,3,4,0.42857142857142855,0.2857142857142857,2,2020-02-06,,,,,
06,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
09,2020-02-09,cnig_ccaa,1,22,11,20,1.5714285714285714,1.4285714285714286,7,2020-02-01,,,,,
02,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
12,2020-02-09,cnig_ccaa,0,2,1,2,0.14285714285714285,0.14285714285714285,1,2020-02-02,,,,,
19,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
15,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
07,2020-02-09,cnig_ccaa,0,3,3,3,0.42857142857142855,0.21428571428571427,1,2020-02-04,,,,,
11,2020-02-09,cnig_ccaa,0,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-08,,,,,
18,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
14,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
01,2020-02-09,cnig_ccaa,0,6,5,6,0.7142857142857143,0.42857142857142855,2,2020-02-06,,,,,
04,2020-02-09,cnig_ccaa,0,1,0,1,0.0,0.07142857142857142,1,2020-01-29,,,,,
05,2020-02-09,cnig_ccaa,0,2,1,2,0.14285714285714285,0.14285714285714285,1,2020-01-29,,,,,
13,2020-02-09,cnig_ccaa,2,79,38,60,5.428571428571429,4.285714285714286,10,2020-02-07,,,,,
16,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
08,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
17,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
03,2020-02-09,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
10,2020-02-08,cnig_ccaa,0,4,3,4,0.42857142857142855,0.2857142857142857,2,2020-02-06,,,,,
06,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
09,2020-02-08,cnig_ccaa,0,21,12,19,1.7142857142857142,1.3571428571428572,7,2020-02-01,,,,,
02,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
12,2020-02-08,cnig_ccaa,0,2,2,2,0.2857142857142857,0.14285714285714285,1,2020-02-02,,,,,
19,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
15,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
07,2020-02-08,cnig_ccaa,0,3,3,3,0.42857142857142855,0.21428571428571427,1,2020-02-04,,,,,
11,2020-02-08,cnig_ccaa,1,1,1,1,0.14285714285714285,0.07142857142857142,1,2020-02-08,,,,,
18,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
14,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
01,2020-02-08,cnig_ccaa,0,6,6,6,0.8571428571428571,0.42857142857142855,2,2020-02-06,,,,,
04,2020-02-08,cnig_ccaa,0,1,0,1,0.0,0.07142857142857142,1,2020-01-29,,,,,
05,2020-02-08,cnig_ccaa,0,2,1,2,0.14285714285714285,0.14285714285714285,1,2020-01-29,,,,,
13,2020-02-08,cnig_ccaa,8,77,42,59,6.0,4.214285714285714,10,2020-02-07,,,,,
16,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
08,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
17,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
03,2020-02-08,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
10,2020-02-07,cnig_ccaa,0,4,4,4,0.5714285714285714,0.2857142857142857,2,2020-02-06,,,,,
06,2020-02-07,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
09,2020-02-07,cnig_ccaa,3,21,19,19,2.7142857142857144,1.3571428571428572,7,2020-02-01,,,,,
02,2020-02-07,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
12,2020-02-07,cnig_ccaa,0,2,2,2,0.2857142857142857,0.14285714285714285,1,2020-02-02,,,,,
19,2020-02-07,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
15,2020-02-07,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
07,2020-02-07,cnig_ccaa,1,3,3,3,0.42857142857142855,0.21428571428571427,1,2020-02-04,,,,,
11,2020-02-07,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
18,2020-02-07,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
14,2020-02-07,cnig_ccaa,0,0,0,0,0.0,0.0,0,2020-01-01,,,,,
01,2020-02-07,cnig_ccaa,2,6,6,6,0.8571428571428571,0.42857142857142855,2,2020-02-06,,,,,
04,2020-02-07,cnig_ccaa,0,1,0,1,0.0,0.07142857142857142,1,2020-01-29,,,,,
