id,date,layer,population,total_cases,new_cases,active_cases_7,active_cases_14,new_cases_mean_7,new_cases_mean_14,max_new_cases,max_new_cases_date,active_cases_14_by_100k,active_cases_7_by_100k,new_cases_by_100k,total_cases_by_100k
39039,2020-07-21,cnig_municipios,792.1573337232821,1,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-07-20,0.0012623754870763108,0.0012623754870763108,0.0,0.0012623754870763108
39050,2020-07-21,cnig_municipios,532.464910040372,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39094,2020-07-21,cnig_municipios,1248.8560276966284,3,0,0,0,0.0,0.0,1,2020-05-21,0.0,0.0,0.0,0.002402198438784938
39100,2020-07-21,cnig_municipios,1282.9888535522061,2,0,0,0,0.0,0.0,1,2020-04-17,0.0,0.0,0.0,0.0015588599966886757
39077,2020-07-21,cnig_municipios,378.97969922595547,65,0,0,-1,0.0,-0.07142857142857142,11,2020-04-18,-0.0026386637649521683,0.0,0.0,0.17151314472189094
39026,2020-07-21,cnig_municipios,2328.835677852425,11,0,0,0,0.0,0.0,3,2020-05-11,0.0,0.0,0.0,0.004723390363953818
39066,2020-07-21,cnig_municipios,1233.655547802811,5,0,0,0,0.0,0.0,1,2020-04-13,0.0,0.0,0.0,0.004052995188896282
39068,2020-07-21,cnig_municipios,1836.4915219333677,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39086,2020-07-21,cnig_municipios,519.9876955529008,1,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0019231224287657499
39030,2020-07-21,cnig_municipios,3908.800825479558,4,0,0,0,0.0,0.0,2,2020-04-28,0.0,0.0,0.0,0.0010233317527784888
39044,2020-07-21,cnig_municipios,8010.653369638855,14,0,0,0,0.0,0.0,2,2020-04-21,0.0,0.0,0.0,0.0017476726746236883
39023,2020-07-21,cnig_municipios,8918.597058807158,43,0,2,3,0.2857142857142857,0.21428571428571427,6,2020-05-21,0.00033637577527257897,0.00022425051684838595,0.0,0.004821386112240298
39027,2020-07-21,cnig_municipios,4970.82165422482,20,1,1,1,0.14285714285714285,0.07142857142857142,2,2020-04-28,0.00020117398481799806,0.00020117398481799806,0.00020117398481799806,0.004023479696359961
39097,2020-07-21,cnig_municipios,826.5402508786641,2,0,0,0,0.0,0.0,1,2020-06-25,0.0,0.0,0.0,0.0024197248686605092
39029,2020-07-20,cnig_municipios,2107.577141340482,3,0,0,0,0.0,0.0,1,2020-04-03,0.0,0.0,0.0,0.0014234354421266452
39051,2020-07-20,cnig_municipios,51.47028148996158,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39015,2020-07-20,cnig_municipios,1731.140336107145,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39101,2020-07-20,cnig_municipios,640.4184749249841,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39017,2020-07-20,cnig_municipios,827.8389717356417,3,0,0,0,0.0,0.0,1,2020-04-06,0.0,0.0,0.0,0.0036238931753964417
39037,2020-07-20,cnig_municipios,2574.141205851307,6,0,1,1,0.14285714285714285,0.07142857142857142,1,2020-04-10,0.000388479077110024,0.000388479077110024,0.0,0.002330874462660144
39053,2020-07-20,cnig_municipios,436.5028099392085,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39081,2020-07-20,cnig_municipios,595.7664394952124,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39024,2020-07-20,cnig_municipios,4495.051570522967,9,0,0,0,0.0,0.0,1,2020-04-01,0.0,0.0,0.0,0.002002201723116808
39052,2020-07-20,cnig_municipios,28578.39049781183,153,0,1,2,0.14285714285714285,0.14285714285714285,12,2020-04-09,6.998294743551547e-05,3.4991473717757733e-05,0.0,0.0053536954788169335
39005,2020-07-20,cnig_municipios,6821.558995502551,1,0,0,0,0.0,0.0,1,2020-07-05,0.0,0.0,0.0,0.0001465940557956472
39060,2020-07-20,cnig_municipios,9351.952655861181,36,0,2,3,0.2857142857142857,0.21428571428571427,3,2020-04-16,0.0003207886214137108,0.0002138590809424739,0.0,0.00384946345696453
39078,2020-07-20,cnig_municipios,1997.0757053895263,7,0,0,0,0.0,0.0,1,2020-04-02,0.0,0.0,0.0,0.003505125009086554
39000,2020-07-20,cnig_municipios,,33,0,1,3,0.14285714285714285,0.21428571428571427,40,2020-04-04,,,,
39018,2020-07-20,cnig_municipios,5998.715622390865,29,0,0,0,0.0,0.0,7,2020-04-23,0.0,0.0,0.0,0.004834368192376767
39016,2020-07-20,cnig_municipios,30362.6187175864,101,0,4,4,0.5714285714285714,0.2857142857142857,5,2020-05-07,0.0001317409422818708,0.0001317409422818708,0.0,0.003326458792617238
39085,2020-07-20,cnig_municipios,12180.088057647408,27,0,0,0,0.0,0.0,3,2020-04-17,0.0,0.0,0.0,0.002216732742178144
39065,2020-07-20,cnig_municipios,371.6907906397118,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39062,2020-07-20,cnig_municipios,5025.155633408685,3,0,0,0,0.0,0.0,1,2020-04-05,0.0,0.0,0.0,0.0005969964353054329
39012,2020-07-20,cnig_municipios,9239.346758334514,166,2,5,9,0.7142857142857143,0.6428571428571429,20,2020-04-17,0.0009740948397549202,0.0005411637998638445,0.00021646551994553785,0.01796663815547964
39001,2020-07-20,cnig_municipios,4978.818541497994,9,0,0,0,0.0,0.0,2,2020-05-01,0.0,0.0,0.0,0.0018076577655895326
39004,2020-07-20,cnig_municipios,2212.4344208596235,1,0,0,0,0.0,0.0,1,2020-04-23,0.0,0.0,0.0,0.00045199079826802643
39088,2020-07-20,cnig_municipios,113.68324932264015,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39046,2020-07-20,cnig_municipios,2159.4766900071927,24,0,0,2,0.0,0.14285714285714285,5,2020-06-25,0.0009261503072734434,0.0,0.0,0.01111380368728132
39028,2020-07-20,cnig_municipios,5909.0762379498765,6,0,0,0,0.0,0.0,1,2020-04-17,0.0,0.0,0.0,0.0010153871363964106
39007,2020-07-20,cnig_municipios,544.7736784776812,0,0,0,0,0.0,0.0,0,2020-03-30,0.0,0.0,0.0,0.0
39042,2020-07-20,cnig_municipios,7412.942911869895,11,0,0,0,0.0,0.0,1,2020-03-31,0.0,0.0,0.0,0.0014838910984173866
39031,2020-07-20,cnig_municipios,2655.623073646948,3,0,0,0,0.0,0.0,1,2020-04-22,0.0,0.0,0.0,0.0011296783906460496
